name,allyCode,guild,unit,relic,rarity,level,gearLevel,power,speed,health,protection,armor,resistance,physicaldamage,specialdamage,physicalcc,specialcc,critdamage,potency,tenacity,critavoidance
Loixm la Mandale,913529626, Clans Mandaloriens,Xanadu Blood,1,7,85,1,62479,181.0,90507.0,49910.0,23.844537815126053,10.60419235511714,10930.0,2085.0,35.291666666666664,10.0,1.5,0.485704845,0.635704845,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Ghost,1,7,85,1,47488,152.0,71992.0,19149.0,23.76445846477392,9.937888198757763,9182.0,1939.0,38.708333333333336,10.0,1.5,0.333334845,0.483334845,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Imperial TIE Bomber,1,7,85,1,45142,154.0,108298.0,88181.0,43.92884764114463,35.44078361531612,6937.0,1939.0,25.0,10.0,1.5,0.409673505,0.559673505,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Slave I,1,7,85,1,82778,168.0,115696.0,30447.0,26.767676767676768,17.986425339366516,10144.0,1939.0,33.208333333333336,10.0,1.5,0.52380594,0.67380594,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,TIE Advanced x1,1,7,85,1,87236,192.0,104662.0,30039.0,23.76445846477392,9.937888198757763,13111.0,1939.0,39.66666666666667,10.0,1.5,0.52349976,0.15,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Lando's Millennium Falcon,1,7,1,1,46529,184.0,69795.0,21543.0,20.77922077922078,8.408408408408409,8576.0,688.0,21.416666666666668,10.0,1.5,0.37516574999999996,0.52516575,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Ebon Hawk,1,7,85,1,63375,167.0,86219.0,39251.0,27.354709418837675,15.990730011587488,7958.0,2085.0,24.458333333333336,10.0,1.5,0.38551101,0.53551101,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Plo Koon's Jedi Starfighter,1,7,85,1,46515,180.0,77353.0,41140.0,23.844537815126053,10.60419235511714,9383.0,2085.0,35.291666666666664,10.0,1.5,0.400363545,0.550363545,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Razor Crest,1,7,85,1,68418,180.0,97276.0,27577.0,23.76445846477392,9.937888198757763,12223.0,1939.0,39.45833333333333,10.0,1.5,0.48045036,0.63045036,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Vulture Droid,1,7,85,1,45142,177.0,85088.0,23514.0,23.76445846477392,9.937888198757763,10757.0,1939.0,39.125,10.0,1.5,0.409673505,0.559673505,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Cassian's U-wing,1,7,85,1,51833,130.0,69651.0,36006.0,20.066152149944873,19.800884955752213,5322.0,18198.0,24.458333333333336,24.000000000000004,1.5,0.35033175,0.50033175,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Umbaran Starfighter,1,7,85,1,79575,202.0,109504.0,80254.0,47.38751814223512,39.98344370860927,8351.0,1939.0,23.458333333333332,10.0,1.5,0.519277125,0.669277125,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Executor,1,7,85,1,84092,192.0,118299.0,0.0,27.354709418837675,18.53932584269663,10341.0,2085.0,24.458333333333336,10.0,1.5,0.52159464,0.67159464,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Bistan's U-wing,1,7,85,1,64533,157.0,88290.0,48432.0,23.844537815126053,10.60419235511714,10669.0,2085.0,35.291666666666664,10.0,1.5,0.47147889000000004,0.62147889,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Emperor's Shuttle,1,7,85,1,85349,172.0,103058.0,58277.0,20.066152149944873,20.678336980306344,6565.0,23854.0,24.458333333333336,29.458333333333332,1.5,0.486361875,0.636361875,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Home One,1,7,85,1,45243,173.0,106478.0,0.0,20.066152149944873,29.67992240543162,5778.0,22341.0,24.458333333333336,10.0,1.5,0.400363545,0.550363545,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,TIE Silencer,1,7,85,1,79433,204.0,110381.0,28675.0,26.767676767676768,17.51990898748578,9664.0,1939.0,32.916666666666664,10.0,1.5,0.49332402,0.64332402,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,BTL-B Y-wing Starfighter,1,7,85,1,45142,174.0,88213.0,70755.0,43.359375,34.15077202543142,6739.0,1939.0,23.458333333333332,10.0,1.5,0.38161845,0.53161845,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Biggs Darklighter's X-wing,1,7,85,1,53677,178.0,88402.0,68962.0,34.8607367475292,26.988922457200403,8993.0,1939.0,32.54166666666667,10.0,1.5,0.45073215,0.60073215,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Executrix,1,7,85,1,67041,180.0,134525.0,0.0,34.91921005385996,27.716849451645064,9348.0,2085.0,24.458333333333336,10.0,1.5,0.47760678,0.62760678,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Wedge Antilles's X-wing,1,7,85,1,52233,175.0,91592.0,25682.0,23.76445846477392,9.937888198757763,11539.0,1939.0,39.29166666666667,10.0,1.5,0.44744232,0.59744232,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Ahsoka Tano's Jedi Starfighter,1,7,85,1,73239,198.0,101083.0,28846.0,23.76445846477392,9.937888198757763,12680.0,1939.0,39.583333333333336,10.0,1.5,0.502561515,0.652561515,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Negotiator,1,7,85,1,78345,191.0,117468.0,0.0,27.354709418837675,18.447694038245217,10266.0,2085.0,24.458333333333336,10.0,1.5,0.51683184,0.6668318400000001,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Imperial TIE Fighter,1,7,85,1,56097,201.0,94235.0,0.0,23.76445846477392,9.937888198757763,11857.0,1939.0,39.37500000000001,10.0,1.5,0.46296657,0.61296657,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Clone Sergeant's ARC-170,1,7,85,1,58287,151.0,100774.0,85829.0,45.81464872944694,37.7147766323024,7690.0,1939.0,23.458333333333332,10.0,1.5,0.46296657,0.61296657,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Endurance,1,7,85,1,51776,154.0,116811.0,0.0,30.488974113135185,29.40603700097371,8074.0,3105.0,24.458333333333336,10.0,1.5,0.43263102,0.58263102,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Chimaera,1,7,85,1,68898,161.0,125415.0,0.0,20.066152149944873,31.796801505174038,6540.0,26238.0,24.458333333333336,10.0,1.5,0.48396852,0.63396852,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Kylo Ren's Command Shuttle,1,7,85,1,76321,142.0,99213.0,47914.0,27.354709418837675,17.142857142857142,9245.0,2085.0,24.458333333333336,10.0,1.5,0.47042346,0.62042346,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Phantom II,1,7,85,1,58399,169.0,82313.0,22589.0,23.76445846477392,9.937888198757763,10423.0,1939.0,39.041666666666664,10.0,1.5,0.3932226,0.5432226,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Geonosian Soldier's Starfighter,1,7,85,1,43113,140.0,94420.0,23355.0,26.767676767676768,16.28175519630485,8222.0,1939.0,32.0,10.0,1.5,0.4018311,0.5518311,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Sun Fac's Geonosian Starfighter,1,7,85,1,47175,139.0,92384.0,63134.0,44.18783679753657,35.38324420677362,7055.0,1939.0,23.458333333333332,10.0,1.5,0.40850976,0.55850976,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Geonosian Spy's Starfighter,1,7,85,1,55902,152.0,97722.0,27726.0,18.90380313199105,20.417124039517017,7927.0,26107.0,23.458333333333332,48.62499999999999,1.5,0.48322296,0.63322296,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Poe Dameron's X-wing,1,7,85,1,59581,203.0,94376.0,26358.0,23.844537815126053,10.493827160493826,11687.0,2040.0,38.16666666666667,10.0,1.5,0.45922083,0.60922083,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,B-28 Extinction-class Bomber,1,7,85,1,66230,155.0,94847.0,75407.0,35.61278863232682,28.28882294757666,9656.0,1939.0,32.54166666666667,10.0,1.5,0.49285665,0.64285665,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Gauntlet Starfighter,1,7,85,1,34116,131.0,63813.0,24314.0,27.354709418837675,13.997627520759192,5738.0,2085.0,24.458333333333336,10.0,1.5,0.23892912000000002,0.38892912,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Finalizer,1,7,85,1,65946,173.0,124751.0,0.0,23.844537815126053,27.28184553660983,10843.0,2085.0,35.291666666666664,10.0,1.5,0.48083070000000006,0.6308307000000001,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,TIE Reaper,1,7,85,1,65086,164.0,86526.0,47256.0,23.844537815126053,10.60419235511714,10462.0,2085.0,35.291666666666664,10.0,1.5,0.460032,0.610032,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Hyena Bomber,1,7,85,1,45142,161.0,100411.0,92590.0,45.61140285071268,37.12055507372073,6739.0,1939.0,23.458333333333332,10.0,1.5,0.38161845,0.53161845,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Jedi Consular's Starfighter,1,7,85,1,37263,145.0,65133.0,32994.0,20.066152149944873,19.533851276359602,5055.0,16981.0,24.458333333333336,22.833333333333332,1.5,0.32120847,0.47120847,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,Rebel Y-wing,1,7,85,1,45142,174.0,88213.0,70755.0,43.359375,34.15077202543142,6739.0,1939.0,23.458333333333332,10.0,1.5,0.38161845,0.53161845,0.0
Loixm la Mandale,913529626, Clans Mandaloriens,"Boba Fett, Scion of Jango",7,7,85,13,30661,259.0,70087.0,47192.0,53.03867403314917,31.85462319615179,9997.0,8991.0,93.181,25.972666666666665,1.92,0.68166,0.42042999999999997,0.0
Tennobi,276968448, Clans Mandaloriens,Magmatrooper,1,7,85,11,15040,119.0,22706.0,27210.0,28.249859313449633,13.909520594193111,2547.0,1579.0,35.083333333333336,12.5,1.5,0.31,0.32999999999999996,0.0
Tennobi,276968448, Clans Mandaloriens,Hermit Yoda,5,7,85,13,28954,313.0,68127.0,79538.0,59.433662106267896,56.07991732690321,4206.0,6658.0,44.57766666666667,18.702666666666666,1.5,0.51868,0.61556,7.5
Tennobi,276968448, Clans Mandaloriens,Greef Karga,3,7,85,13,27331,273.0,57799.0,66390.0,51.24282982791587,39.140811455847256,4585.0,3014.0,42.25600000000001,11.881,1.5,0.44054,0.48151,0.0
Tennobi,276968448, Clans Mandaloriens,"Garazeb ""Zeb"" Orrelios",1,7,85,11,16572,170.0,27094.0,38675.0,37.83520234032179,19.558359621451103,2638.0,1513.0,42.42933333333333,19.596000000000004,1.8,0.38,0.38138,0.0
Tennobi,276968448, Clans Mandaloriens,Barriss Offee,5,7,85,13,25842,210.0,122571.0,51869.0,54.219030520646314,40.0,4863.0,4768.0,60.291666666666664,13.750000000000002,1.5,0.29156000000000004,0.45963,0.0
Tennobi,276968448, Clans Mandaloriens,"CT-21-0408 ""Echo""",7,7,85,13,29302,231.0,63691.0,47598.0,45.813854653633655,38.61338468945595,6974.0,10294.0,49.963,27.42133333333333,1.92,0.80614,0.44999999999999996,13.5
Tennobi,276968448, Clans Mandaloriens,B1 Battle Droid,5,7,85,13,25887,291.0,34309.0,46108.0,45.3493356193742,26.682001150086254,7901.0,4736.0,69.85066666666665,24.059,1.575,0.9989699999999999,0.34563,0.0
Tennobi,276968448, Clans Mandaloriens,Colonel Starck,3,7,85,13,23566,276.0,47773.0,45654.0,46.27054361567636,28.411005053340823,4684.0,3600.0,71.923,21.298000000000002,1.905,0.41171,0.50351,0.0
Tennobi,276968448, Clans Mandaloriens,BB-8,7,7,85,13,32394,305.0,56279.0,68873.0,58.045409674234946,56.04963805584281,5144.0,7947.0,74.00066666666666,41.00066666666666,1.5,0.6386499999999999,0.44999999999999996,13.5
Tennobi,276968448, Clans Mandaloriens,Poggle the Lesser,1,7,85,12,18258,232.0,32721.0,28068.0,30.744160782183595,26.428159261396424,2594.0,5063.0,37.20766666666666,29.707666666666665,1.5,0.85257,0.37,0.0
Tennobi,276968448, Clans Mandaloriens,First Order SF TIE Pilot,3,7,85,13,20584,216.0,43220.0,51387.0,43.559096945551126,32.503970354685016,5130.0,6491.0,59.72333333333333,35.306666666666665,1.8,0.5046200000000001,0.47361,0.0
Tennobi,276968448, Clans Mandaloriens,General Kenobi,8,7,85,13,32199,147.0,101363.0,78349.0,77.88378143972247,68.78824969400245,5550.0,5336.0,49.956,13.331000000000001,1.5,0.19146000000000002,0.55557,0.0
Tennobi,276968448, Clans Mandaloriens,Jawa Scavenger,1,7,85,8,12343,119.0,11403.0,7868.0,17.046193884189982,20.5607476635514,1640.0,2240.0,24.625,10.0,1.5,0.17,0.22999999999999998,0.0
Tennobi,276968448, Clans Mandaloriens,L3-37,5,7,85,13,23301,193.0,64894.0,110947.0,67.28252501924558,52.7602815857725,4912.0,3736.0,45.937666666666665,12.437666666666667,1.5,0.37,0.59182,0.0
Tennobi,276968448, Clans Mandaloriens,Droideka,1,7,85,12,20521,146.0,41295.0,47526.0,37.4079528718704,20.461634435433563,4397.0,1934.0,37.875,10.416666666666668,1.5,0.49365000000000003,0.41274999999999995,0.0
Tennobi,276968448, Clans Mandaloriens,Ewok Scout,1,7,85,11,14842,140.0,14029.0,22915.0,25.3949678174371,11.273486430062631,2438.0,1626.0,43.45833333333333,15.833333333333332,1.5,0.22000000000000003,0.28,0.0
Tennobi,276968448, Clans Mandaloriens,K-2SO,1,7,85,11,16753,209.0,38187.0,30287.0,30.36592026215183,18.634333120612638,2753.0,2146.0,34.148,21.939666666666668,1.5,0.41552,0.63092,0.0
Tennobi,276968448, Clans Mandaloriens,Nightsister Acolyte,1,7,85,12,16960,240.0,22743.0,45632.0,21.24768375540457,20.758234928527035,2402.0,5212.0,27.835333333333335,27.835333333333335,1.5,0.26287,0.30233,0.0
Tennobi,276968448, Clans Mandaloriens,Sith Empire Trooper,4,7,85,13,21619,180.0,60515.0,109645.0,58.3469454426658,54.054054054054056,4336.0,3597.0,57.873,24.373,1.5,0.51437,0.42521,0.0
Tennobi,276968448, Clans Mandaloriens,Hunter,5,7,85,13,25965,249.0,78988.0,51561.0,55.46629409710094,39.37232524964337,6642.0,7124.0,74.78899999999999,22.289,1.92,0.37421000000000004,0.46801000000000004,0.0
Tennobi,276968448, Clans Mandaloriens,IG-86 Sentinel Droid,1,7,85,9,12073,119.0,12743.0,11680.0,20.659614187927815,8.470926058865757,1957.0,1517.0,35.5,11.25,1.5,0.26,0.24,0.0
Tennobi,276968448, Clans Mandaloriens,Sith Marauder,7,7,85,13,26232,250.0,59447.0,49984.0,53.51804593510755,31.266846361185983,7640.0,6896.0,71.33333333333333,18.416666666666668,2.2199999999999998,0.4,0.55682,0.0
Tennobi,276968448, Clans Mandaloriens,Rey (Jedi Training),7,7,85,13,35325,266.0,73265.0,55647.0,59.587955625990496,31.19266055045872,5787.0,5385.0,74.83333333333333,10.833333333333334,2.2199999999999998,1.0315400000000001,0.4,0.0
Tennobi,276968448, Clans Mandaloriens,Threepio & Chewie,5,7,85,13,25948,278.0,84679.0,56930.0,50.90489025798999,34.31221020092735,7033.0,4426.0,46.724,11.224,2.2199999999999998,0.5461499999999999,0.70036,0.0
Tennobi,276968448, Clans Mandaloriens,Kylo Ren,7,7,85,13,29167,240.0,57693.0,67197.0,53.07324254692676,44.9719464825205,7491.0,6817.0,66.221,14.512666666666668,1.8599999999999999,0.66794,0.57078,0.0
Tennobi,276968448, Clans Mandaloriens,Dengar,5,7,85,13,27252,233.0,50037.0,61248.0,55.83650848631798,37.28480078701427,6568.0,4550.0,65.83333333333333,20.5,1.5,0.8319300000000001,0.46897999999999995,0.0
Tennobi,276968448, Clans Mandaloriens,Ki-Adi-Mundi,7,7,85,13,30231,253.0,77662.0,50454.0,56.88197497463645,40.28103044496487,10399.0,7981.0,65.31066666666666,25.060666666666663,1.92,0.5416300000000001,0.59085,0.0
Tennobi,276968448, Clans Mandaloriens,Bo-Katan Kryze,5,7,85,13,23343,242.0,57704.0,39064.0,45.813854653633655,22.867513611615244,6502.0,4320.0,69.332,19.332,1.995,0.7832800000000001,0.94273,0.0
Tennobi,276968448, Clans Mandaloriens,IG-100 MagnaGuard,5,7,85,13,23160,170.0,67229.0,123811.0,66.5090622537431,50.67698259187621,4813.0,3875.0,46.10366666666666,12.603666666666669,1.5,0.54214,0.44460999999999995,0.0
Tennobi,276968448, Clans Mandaloriens,Range Trooper,4,7,85,13,21799,236.0,52536.0,56245.0,53.313804467228124,32.14475784992017,5566.0,4657.0,64.02233333333334,21.605666666666668,2.2199999999999998,0.28,0.47098000000000007,0.0
Tennobi,276968448, Clans Mandaloriens,Qui-Gon Jinn,3,7,85,13,23613,271.0,40296.0,46953.0,35.50834597875569,34.64889800102512,4232.0,7108.0,32.14266666666666,27.226,1.5,0.80209,0.39429000000000003,4.5
Tennobi,276968448, Clans Mandaloriens,Royal Guard,5,7,85,13,25147,189.0,94538.0,74322.0,73.4982332155477,69.38775510204081,4470.0,4054.0,41.29366666666666,16.543666666666667,1.5,0.52092,0.50699,0.0
Tennobi,276968448, Clans Mandaloriens,Geonosian Spy,4,7,85,13,22674,243.0,43544.0,30426.0,51.24282982791587,39.886845827439885,6345.0,4060.0,88.20433333333332,39.246,2.2800000000000002,0.59465,0.49797,0.0
Tennobi,276968448, Clans Mandaloriens,Bastila Shan,5,7,85,13,27600,277.0,65114.0,65588.0,48.275862068965516,44.39598778892281,4250.0,6948.0,59.95233333333333,38.244,1.92,0.52304,0.38193,7.5
Tennobi,276968448, Clans Mandaloriens,Jawa,1,7,85,9,12561,127.0,11811.0,12645.0,22.208663819402076,15.618795499669094,1915.0,2533.0,22.458333333333336,11.041666666666668,1.5,0.25,0.21999999999999997,0.0
Tennobi,276968448, Clans Mandaloriens,Qi'ra,1,7,85,12,17017,142.0,21496.0,32940.0,28.651371012870737,13.559322033898304,2644.0,1473.0,41.5,10.0,1.5,0.28,0.41000000000000003,0.0
Tennobi,276968448, Clans Mandaloriens,Poe Dameron,5,7,85,13,23182,259.0,52977.0,56368.0,55.40398740818468,51.0556621880998,4345.0,4663.0,53.31666666666667,12.066666666666666,1.8599999999999999,0.7573,0.55181,0.0
Tennobi,276968448, Clans Mandaloriens,Omega,5,7,85,13,27903,245.0,55764.0,59723.0,55.34150612959719,36.84992570579495,6257.0,5971.0,85.30933333333334,32.39266666666667,2.235,0.27051000000000003,0.78463,0.0
Tennobi,276968448, Clans Mandaloriens,Talia,1,7,85,12,17653,176.0,24933.0,45092.0,34.10852713178294,34.04035178479048,2773.0,4483.0,26.47,16.428333333333335,1.5,0.47307,0.33186,0.0
Tennobi,276968448, Clans Mandaloriens,Nightsister Zombie,1,7,85,12,16653,120.0,32201.0,38428.0,35.8974358974359,19.86172218730358,2502.0,1808.0,33.708333333333336,10.0,1.5,0.48,0.38,0.0
Tennobi,276968448, Clans Mandaloriens,Scarif Rebel Pathfinder,4,7,85,13,21618,192.0,68347.0,102728.0,60.46511627906976,57.79543197616683,4081.0,3685.0,32.71333333333334,12.838333333333335,1.5,0.57042,0.5164599999999999,35.0
Tennobi,276968448, Clans Mandaloriens,Grand Admiral Thrawn,6,7,85,13,30385,296.0,50930.0,79019.0,53.17664340800587,45.48952543822146,4666.0,7823.0,41.825,31.741666666666667,1.5,0.37890999999999997,0.6212300000000001,10.5
Tennobi,276968448, Clans Mandaloriens,Imperial Probe Droid,1,7,85,8,12465,126.0,12313.0,8043.0,19.047619047619047,15.394824153948242,1410.0,2415.0,21.041666666666668,12.916666666666668,1.5,0.37,0.24,0.0
Tennobi,276968448, Clans Mandaloriens,Sabine Wren,1,7,85,12,17512,209.0,26273.0,42338.0,35.44303797468354,21.827099938687923,2621.0,1840.0,52.891333333333336,23.058,2.16,0.42171000000000003,0.45982999999999996,0.0
Tennobi,276968448, Clans Mandaloriens,Paploo,1,7,85,12,18219,108.0,28439.0,38447.0,36.345481777334,23.515296940611876,2316.0,2000.0,28.916666666666668,10.0,1.5,0.3,0.32999999999999996,0.0
Tennobi,276968448, Clans Mandaloriens,Young Han Solo,1,7,85,8,12586,119.0,12756.0,7352.0,20.5607476635514,8.993576017130621,1809.0,1224.0,34.208333333333336,10.0,1.5,0.27,0.2,0.0
Tennobi,276968448, Clans Mandaloriens,Ewok Elder,1,7,85,11,15040,122.0,19633.0,22451.0,27.597955706984667,16.50294695481336,1795.0,1976.0,38.24999999999999,12.916666666666668,1.5,0.05,0.29000000000000004,0.0
Tennobi,276968448, Clans Mandaloriens,Resistance Hero Poe,6,7,85,13,27532,303.0,76580.0,35493.0,51.9411986430456,41.54057771664374,5849.0,10126.0,61.791666666666664,41.083333333333336,2.2199999999999998,0.52864,0.9034300000000001,0.0
Tennobi,276968448, Clans Mandaloriens,Chief Chirpa,1,7,85,11,17823,116.0,18293.0,22530.0,26.682001150086254,22.68041237113402,2204.0,2234.0,27.79166666666667,10.416666666666668,1.5,0.3,0.24,0.0
Tennobi,276968448, Clans Mandaloriens,General Hux,5,7,85,13,26848,281.0,68839.0,52308.0,46.808510638297875,40.94488188976378,4755.0,8269.0,39.30533333333334,20.180333333333333,1.92,0.28714,2.10399,7.5
Tennobi,276968448, Clans Mandaloriens,"CT-5555 ""Fives""",7,7,85,13,32148,189.0,58183.0,120698.0,79.14963205233033,57.171649311387306,5207.0,4823.0,55.76766666666667,17.642666666666667,1.5,0.58498,0.60877,0.0
Tennobi,276968448, Clans Mandaloriens,Visas Marr,1,7,85,12,20803,173.0,33433.0,44406.0,35.50834597875569,25.48217416715371,3189.0,2846.0,53.10233333333333,22.019,2.16,0.60729,0.5063500000000001,0.0
Tennobi,276968448, Clans Mandaloriens,Commander Ahsoka Tano,7,7,85,13,33937,354.0,91799.0,67285.0,60.61167747914736,41.37931034482759,6963.0,7520.0,80.20266666666667,51.95266666666667,1.635,0.2264,0.75597,0.0
Tennobi,276968448, Clans Mandaloriens,Luke Skywalker (Farmboy),1,7,85,9,12505,114.0,12332.0,11832.0,22.398052343274497,7.137654770575383,2010.0,1190.0,38.375,10.416666666666668,1.5,0.05,0.18,0.0
Tennobi,276968448, Clans Mandaloriens,Jedi Master Luke Skywalker,9,7,85,13,46927,563.0,133571.0,140920.0,66.09944163786227,69.851028611965,5300.0,11485.0,42.79166666666667,20.625,1.5,0.86649,0.63,31.5
Tennobi,276968448, Clans Mandaloriens,Gamorrean Guard,1,7,85,8,10896,106.0,17926.0,11069.0,23.60695026962253,10.776766969909026,1587.0,1420.0,20.958333333333336,10.0,1.5,0.29,0.21,0.0
Tennobi,276968448, Clans Mandaloriens,Kit Fisto,1,7,85,8,11956,118.0,18659.0,8756.0,23.423423423423422,13.0879345603272,1761.0,1323.0,26.583333333333336,10.0,1.5,0.16,0.24,0.0
Tennobi,276968448, Clans Mandaloriens,Jedi Knight Anakin,7,7,85,13,29380,284.0,73384.0,44269.0,54.83528161530287,33.35075797177209,8362.0,7543.0,70.08333333333333,12.5,1.92,0.90086,0.47384000000000004,0.0
Tennobi,276968448, Clans Mandaloriens,Lando Calrissian,5,7,85,13,23091,215.0,45816.0,54880.0,49.58481613285884,37.895762299074526,5412.0,4759.0,82.55266666666667,33.17766666666667,2.235,0.47929,0.5137700000000001,0.0
Tennobi,276968448, Clans Mandaloriens,Admiral Piett,8,7,85,13,34654,329.0,51780.0,69127.0,50.71511403169695,39.42992874109264,7400.0,7306.0,64.79166666666667,10.0,1.92,0.99413,0.9697100000000001,18.0
Tennobi,276968448, Clans Mandaloriens,General Skywalker,8,7,85,13,39814,248.0,67760.0,118857.0,64.33566433566433,39.773264052905056,8967.0,7775.0,78.46566666666666,23.799,1.92,0.72219,0.6589700000000001,0.0
Tennobi,276968448, Clans Mandaloriens,Nightsister Spirit,3,7,85,13,20722,278.0,45370.0,49097.0,41.32535664979291,26.00116076610563,6079.0,3427.0,62.70066666666667,21.784,1.545,0.7825099999999999,0.48672000000000004,0.0
Tennobi,276968448, Clans Mandaloriens,Clone Sergeant - Phase I,5,7,85,13,22726,195.0,47856.0,65895.0,46.808510638297875,30.136986301369863,6276.0,4503.0,95.21833333333333,39.51,1.875,0.46118,0.49934999999999996,0.0
Tennobi,276968448, Clans Mandaloriens,Supreme Leader Kylo Ren,8,7,85,13,44536,580.0,122468.0,51210.0,56.5291510398909,35.83291394061399,11668.0,8707.0,122.54166666666669,35.0,2.145,1.4912699999999999,0.56526,0.0
Tennobi,276968448, Clans Mandaloriens,Admiral Ackbar,4,7,85,13,22170,218.0,53839.0,42447.0,51.50247242297451,48.022829188748474,5138.0,6358.0,43.403666666666666,23.112000000000002,1.5,0.66124,0.6913600000000001,6.0
Tennobi,276968448, Clans Mandaloriens,Ahsoka Tano (Fulcrum),1,7,85,12,19779,203.0,21877.0,50132.0,29.59690778575373,16.612164813603663,2832.0,1812.0,49.169666666666664,21.544666666666668,2.16,0.36073,0.46555,0.0
Tennobi,276968448, Clans Mandaloriens,Stormtrooper,5,7,85,13,24966,193.0,54125.0,110885.0,68.72700515084621,65.93641464066256,4395.0,4305.0,53.04666666666667,15.129999999999999,1.5,0.40103,0.38003,0.0
Tennobi,276968448, Clans Mandaloriens,Luminara Unduli,1,7,85,11,15219,124.0,15529.0,20514.0,25.82897033158813,19.047619047619047,2304.0,1773.0,37.33333333333333,13.125,1.5,0.33,0.22999999999999998,0.0
Tennobi,276968448, Clans Mandaloriens,Jango Fett,7,7,85,13,33067,288.0,62731.0,41141.0,52.865064695009245,34.447300771208226,7787.0,6001.0,104.67,44.67,2.295,0.74769,0.45444000000000007,0.0
Tennobi,276968448, Clans Mandaloriens,Hoth Rebel Scout,5,7,85,13,22861,305.0,53413.0,48089.0,46.764091858037574,33.972035214914555,6299.0,5266.0,101.81333333333333,51.77166666666667,1.575,0.45,0.62155,0.0
Tennobi,276968448, Clans Mandaloriens,Nute Gunray,7,7,85,13,30042,293.0,71624.0,41866.0,53.03867403314917,32.93003682272489,5715.0,4226.0,102.96066666666668,39.794,1.635,0.88413,0.5368999999999999,0.0
Tennobi,276968448, Clans Mandaloriens,General Veers,5,7,85,13,25683,235.0,51844.0,53255.0,42.12437585111212,39.37232524964337,5256.0,7666.0,41.41666666666667,15.625,2.16,0.54559,0.37870000000000004,7.5
Tennobi,276968448, Clans Mandaloriens,Jedi Master Kenobi,8,7,85,13,44371,570.0,112399.0,48490.0,54.18613007545814,33.141059255374934,11072.0,8535.0,111.70333333333333,44.87,2.145,0.9753999999999999,1.00306,0.0
Tennobi,276968448, Clans Mandaloriens,Pao,5,7,85,13,25707,265.0,48086.0,46904.0,46.94132334581773,35.44303797468354,7297.0,5362.0,95.98566666666667,40.693999999999996,1.995,0.55549,0.44999999999999996,0.0
Tennobi,276968448, Clans Mandaloriens,Darth Talon,1,4,85,11,16360,223.0,21233.0,50858.0,27.01774470520893,18.634333120612638,2239.0,1450.0,33.15133333333333,14.943000000000001,1.5,0.60673,0.34957000000000005,0.0
Tennobi,276968448, Clans Mandaloriens,IG-88,5,7,85,13,26671,246.0,52708.0,52019.0,45.85987261146497,33.903576982892695,6367.0,4816.0,101.74666666666667,47.74666666666667,1.575,0.90254,0.44999999999999996,0.0
Tennobi,276968448, Clans Mandaloriens,Rey (Scavenger),7,7,85,13,26716,271.0,50102.0,47844.0,51.28009170806267,38.731379144642,8223.0,6818.0,94.235,35.485,1.995,0.14742,0.52878,0.0
Tennobi,276968448, Clans Mandaloriens,Darth Nihilus,4,7,85,13,25444,222.0,68901.0,58091.0,54.087144400432116,48.275862068965516,2856.0,6945.0,40.80533333333333,41.638666666666666,1.5,0.67508,0.6009599999999999,35.0
