player_name,player_ally_code,player_last_updated,character_name,character_rarity,character_gear_level,character_relic_tier,character_speed,critical_damage,critical_chance,offence,special_offence
Akar Tapion,219498246,2022-02-13T00:50:19,Vulture Droid,7,1,1,177.0,1.5,39.125,10757.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Cassian's U-wing,7,1,1,138.0,1.5,24.458333333333336,5835.0,20534.0
Akar Tapion,219498246,2022-02-13T00:50:19,Umbaran Starfighter,7,1,1,203.0,1.5,23.458333333333332,8409.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Executor,7,1,1,192.0,1.5,24.458333333333336,10341.0,2085.0
Akar Tapion,219498246,2022-02-13T00:50:19,Bistan's U-wing,7,1,1,155.0,1.5,35.291666666666664,10491.0,2085.0
Akar Tapion,219498246,2022-02-13T00:50:19,Emperor's Shuttle,7,1,1,171.0,1.5,24.458333333333336,6521.0,23655.0
Akar Tapion,219498246,2022-02-13T00:50:19,Home One,7,1,1,180.0,1.5,24.458333333333336,6213.0,24564.0
Akar Tapion,219498246,2022-02-13T00:50:19,TIE Silencer,7,1,1,204.0,1.5,32.958333333333336,9762.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,BTL-B Y-wing Starfighter,7,1,1,174.0,1.5,23.458333333333332,6739.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Biggs Darklighter's X-wing,7,1,1,178.0,1.5,32.54166666666667,8993.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Executrix,7,1,1,181.0,1.5,24.458333333333336,9492.0,2085.0
Akar Tapion,219498246,2022-02-13T00:50:19,Wedge Antilles's X-wing,7,1,1,175.0,1.5,39.29166666666667,11539.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Ahsoka Tano's Jedi Starfighter,7,1,1,198.0,1.5,39.583333333333336,12747.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Negotiator,7,1,1,191.0,1.5,24.458333333333336,10266.0,2085.0
Akar Tapion,219498246,2022-02-13T00:50:19,Imperial TIE Fighter,7,1,1,201.0,1.5,39.37500000000001,11857.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Clone Sergeant's ARC-170,7,1,1,152.0,1.5,23.458333333333332,7846.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Endurance,7,1,1,156.0,1.5,24.458333333333336,8298.0,3105.0
Akar Tapion,219498246,2022-02-13T00:50:19,Chimaera,7,1,1,162.0,1.5,24.458333333333336,6611.0,26605.0
Akar Tapion,219498246,2022-02-13T00:50:19,Kylo Ren's Command Shuttle,7,1,1,142.0,1.5,24.458333333333336,9286.0,2085.0
Akar Tapion,219498246,2022-02-13T00:50:19,Phantom II,7,1,1,171.0,1.5,39.083333333333336,10636.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Geonosian Soldier's Starfighter,7,1,1,147.0,1.5,32.54166666666667,9098.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Sun Fac's Geonosian Starfighter,7,1,1,147.0,1.5,23.458333333333332,7706.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Geonosian Spy's Starfighter,7,1,1,152.0,1.5,23.458333333333332,7921.0,26082.0
Akar Tapion,219498246,2022-02-13T00:50:19,Poe Dameron's X-wing,7,1,1,204.0,1.5,38.208333333333336,11753.0,2040.0
Akar Tapion,219498246,2022-02-13T00:50:19,B-28 Extinction-class Bomber,7,1,1,155.0,1.5,32.54166666666667,9708.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Gauntlet Starfighter,7,1,1,153.0,1.5,24.458333333333336,8294.0,2085.0
Akar Tapion,219498246,2022-02-13T00:50:19,Finalizer,7,1,1,173.0,1.5,35.291666666666664,10899.0,2085.0
Akar Tapion,219498246,2022-02-13T00:50:19,TIE Reaper,7,1,1,164.0,1.5,35.291666666666664,10462.0,2085.0
Akar Tapion,219498246,2022-02-13T00:50:19,Hyena Bomber,7,1,1,161.0,1.5,23.458333333333332,6739.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,Jedi Consular's Starfighter,7,1,1,154.0,1.5,24.458333333333336,5672.0,19789.0
Akar Tapion,219498246,2022-02-13T00:50:19,Rebel Y-wing,7,1,1,174.0,1.5,23.458333333333332,6739.0,1939.0
Akar Tapion,219498246,2022-02-13T00:50:19,"Boba Fett, Scion of Jango",7,13,5,207.0,1.8599999999999999,74.35433333333333,7235.0,5979.0
Akar Tapion,219498246,2022-02-13T00:50:19,Second Sister,3,8,1,148.0,1.5,16.875,1051.0,1635.0
Kyle,239417355,2022-02-13T00:50:20,Magmatrooper,7,9,1,199.0,1.5,31.007,2232.0,1468.0
Kyle,239417355,2022-02-13T00:50:20,Hermit Yoda,7,13,5,324.0,1.5,44.26266666666666,3939.0,6255.0
Kyle,239417355,2022-02-13T00:50:20,Greef Karga,7,13,3,293.0,1.5,48.531,4429.0,2858.0
Kyle,239417355,2022-02-13T00:50:20,"Garazeb ""Zeb"" Orrelios",7,8,1,165.0,1.5,40.991666666666674,1794.0,1279.0
Kyle,239417355,2022-02-13T00:50:20,Barriss Offee,7,13,4,197.0,1.5,64.44033333333333,4614.0,4345.0
Kyle,239417355,2022-02-13T00:50:20,"CT-21-0408 ""Echo""",7,13,7,253.0,2.2199999999999998,50.854,6696.0,9881.0
Kyle,239417355,2022-02-13T00:50:20,B1 Battle Droid,7,13,4,280.0,1.56,64.73166666666667,6660.0,3696.0
Kyle,239417355,2022-02-13T00:50:20,Colonel Starck,7,13,3,288.0,1.545,71.279,4507.0,3492.0
Kyle,239417355,2022-02-13T00:50:20,BB-8,7,13,7,312.0,1.5,69.12366666666667,5361.0,8119.0
Kyle,239417355,2022-02-13T00:50:20,Poggle the Lesser,7,12,1,248.0,1.5,29.689,2509.0,4925.0
Kyle,239417355,2022-02-13T00:50:20,First Order SF TIE Pilot,7,13,3,214.0,1.8,52.28733333333333,4988.0,6284.0
Kyle,239417355,2022-02-13T00:50:20,General Kenobi,7,13,8,200.0,1.5,56.35,5358.0,5149.0
Kyle,239417355,2022-02-13T00:50:20,Jawa Scavenger,7,10,1,183.0,1.5,31.757,2364.0,2795.0
Kyle,239417355,2022-02-13T00:50:20,L3-37,7,12,1,165.0,1.5,33.08333333333333,3059.0,1985.0
Kyle,239417355,2022-02-13T00:50:20,Droideka,7,12,1,191.0,1.5,45.898333333333326,3845.0,1704.0
Kyle,239417355,2022-02-13T00:50:20,Ewok Scout,7,11,1,216.0,1.8599999999999999,53.47233333333333,2888.0,1934.0
Kyle,239417355,2022-02-13T00:50:20,K-2SO,7,9,1,206.0,1.5,26.024,2297.0,2028.0
Kyle,239417355,2022-02-13T00:50:20,Nightsister Acolyte,7,12,1,256.0,1.5,51.77433333333333,2459.0,5158.0
Kyle,239417355,2022-02-13T00:50:20,Sith Empire Trooper,7,13,4,183.0,1.5,49.254,4484.0,3746.0
Kyle,239417355,2022-02-13T00:50:20,Hunter,7,13,5,245.0,2.16,69.344,5824.0,6237.0
Kyle,239417355,2022-02-13T00:50:20,IG-86 Sentinel Droid,7,10,1,201.0,1.8,48.251999999999995,2857.0,2143.0
Kyle,239417355,2022-02-13T00:50:20,Sith Marauder,7,13,7,242.0,2.2199999999999998,74.69133333333333,8068.0,7287.0
Kyle,239417355,2022-02-13T00:50:20,Rey (Jedi Training),7,13,7,285.0,1.5,76.92733333333332,5362.0,4983.0
Kyle,239417355,2022-02-13T00:50:20,Threepio & Chewie,7,13,5,271.0,2.2199999999999998,58.395999999999994,8128.0,5267.0
Kyle,239417355,2022-02-13T00:50:20,Kylo Ren,7,13,7,241.0,1.8599999999999999,67.242,7422.0,6760.0
Kyle,239417355,2022-02-13T00:50:20,Dengar,7,13,5,235.0,1.5,75.72133333333333,6024.0,4176.0
Kyle,239417355,2022-02-13T00:50:20,Ki-Adi-Mundi,7,13,7,253.0,1.92,74.28266666666666,10320.0,7996.0
Kyle,239417355,2022-02-13T00:50:20,Bo-Katan Kryze,7,13,5,267.0,1.575,89.33,6212.0,4135.0
Kyle,239417355,2022-02-13T00:50:20,IG-100 MagnaGuard,7,13,5,180.0,1.5,43.91666666666667,4951.0,3983.0
Kyle,239417355,2022-02-13T00:50:20,Range Trooper,7,13,1,261.0,1.5,46.544,4532.0,3059.0
Kyle,239417355,2022-02-13T00:50:20,Qui-Gon Jinn,7,13,5,263.0,1.5,38.012666666666675,6075.0,10210.0
Kyle,239417355,2022-02-13T00:50:20,Royal Guard,7,13,5,188.0,1.5,43.156666666666666,4430.0,4033.0
Kyle,239417355,2022-02-13T00:50:20,Geonosian Spy,7,12,1,191.0,1.5,56.41033333333333,3292.0,1891.0
Kyle,239417355,2022-02-13T00:50:20,Bastila Shan,7,13,4,280.0,1.5,45.861666666666665,3826.0,6178.0
Kyle,239417355,2022-02-13T00:50:20,Jawa,7,9,1,200.0,1.5,28.977333333333334,2190.0,2887.0
Kyle,239417355,2022-02-13T00:50:20,Qi'ra,7,11,1,239.0,1.8599999999999999,40.20233333333334,2620.0,1783.0
Kyle,239417355,2022-02-13T00:50:20,Poe Dameron,7,13,5,267.0,1.5,66.50766666666667,4145.0,4456.0
Kyle,239417355,2022-02-13T00:50:20,Omega,6,11,1,230.0,1.5,58.84366666666667,2526.0,2821.0
Kyle,239417355,2022-02-13T00:50:20,Talia,7,12,1,193.0,1.8599999999999999,32.342999999999996,3340.0,5250.0
Kyle,239417355,2022-02-13T00:50:20,Nightsister Zombie,7,12,1,120.0,1.5,33.708333333333336,2348.0,1808.0
Kyle,239417355,2022-02-13T00:50:20,Scarif Rebel Pathfinder,7,12,1,213.0,1.5,27.507666666666665,2770.0,2192.0
Kyle,239417355,2022-02-13T00:50:20,Grand Admiral Thrawn,7,13,6,309.0,1.5,45.059000000000005,4836.0,8074.0
Kyle,239417355,2022-02-13T00:50:20,Imperial Probe Droid,7,8,1,224.0,1.5,42.175666666666665,1617.0,2705.0
Kyle,239417355,2022-02-13T00:50:20,Sabine Wren,7,8,1,225.0,1.5,39.78366666666666,2148.0,1769.0
Kyle,239417355,2022-02-13T00:50:20,Paploo,7,11,1,141.0,1.5,28.916666666666668,2426.0,2080.0
Kyle,239417355,2022-02-13T00:50:20,Young Han Solo,7,8,1,200.0,1.5,58.108000000000004,2057.0,1553.0
Kyle,239417355,2022-02-13T00:50:20,Ewok Elder,7,12,1,185.0,1.5,40.07166666666666,2196.0,2361.0
Kyle,239417355,2022-02-13T00:50:20,Resistance Hero Poe,7,13,6,309.0,1.92,62.18966666666667,5839.0,10150.0
Kyle,239417355,2022-02-13T00:50:20,Chief Chirpa,7,11,1,199.0,1.5,30.901666666666667,2283.0,2347.0
Kyle,239417355,2022-02-13T00:50:20,General Hux,7,13,5,295.0,1.5,40.06933333333333,4794.0,8392.0
Kyle,239417355,2022-02-13T00:50:20,"CT-5555 ""Fives""",7,13,7,219.0,1.5,48.54166666666667,5759.0,5343.0
Kyle,239417355,2022-02-13T00:50:20,Visas Marr,7,8,1,208.0,1.5,31.772,1812.0,1796.0
Kyle,239417355,2022-02-13T00:50:20,Commander Ahsoka Tano,7,13,5,368.0,1.575,68.53533333333333,5687.0,6032.0
Kyle,239417355,2022-02-13T00:50:20,Luke Skywalker (Farmboy),7,9,1,192.0,1.8,56.62566666666666,2379.0,1504.0
Kyle,239417355,2022-02-13T00:50:20,Jedi Master Luke Skywalker,7,13,9,578.0,1.5,46.54166666666667,5159.0,11013.0
Kyle,239417355,2022-02-13T00:50:20,Gamorrean Guard,3,7,1,198.0,1.815,24.957,1009.0,983.0
Kyle,239417355,2022-02-13T00:50:20,Kit Fisto,7,3,1,88.0,1.5,12.291666666666668,342.0,290.0
Kyle,239417355,2022-02-13T00:50:20,Jedi Knight Anakin,7,13,7,268.0,2.2199999999999998,78.00233333333333,7624.0,6866.0
Kyle,239417355,2022-02-13T00:50:20,Lando Calrissian,7,13,5,218.0,2.235,79.66666666666666,5774.0,5096.0
Kyle,239417355,2022-02-13T00:50:20,Admiral Piett,7,13,8,350.0,1.92,67.95566666666667,7524.0,7427.0
Kyle,239417355,2022-02-13T00:50:20,General Skywalker,7,13,8,254.0,1.92,75.17566666666666,9399.0,8148.0
Kyle,239417355,2022-02-13T00:50:20,Nightsister Spirit,7,12,1,259.0,1.8599999999999999,48.980666666666664,3589.0,1976.0
Kyle,239417355,2022-02-13T00:50:20,Clone Sergeant - Phase I,7,13,5,188.0,2.235,92.85233333333333,6485.0,4680.0
Kyle,239417355,2022-02-13T00:50:20,Supreme Leader Kylo Ren,7,13,7,580.0,2.1,120.39433333333334,11182.0,7930.0
Kyle,239417355,2022-02-13T00:50:20,Admiral Ackbar,7,12,1,218.0,1.5,24.920333333333332,3247.0,4167.0
Kyle,239417355,2022-02-13T00:50:20,Ahsoka Tano (Fulcrum),7,8,1,230.0,1.5,34.794666666666664,2295.0,1813.0
Kyle,239417355,2022-02-13T00:50:20,Stormtrooper,7,13,4,175.0,1.5,46.974,3813.0,3573.0
Kyle,239417355,2022-02-13T00:50:20,Luminara Unduli,7,11,1,216.0,1.5,40.022000000000006,2484.0,1972.0
Kyle,239417355,2022-02-13T00:50:20,Jango Fett,7,13,7,297.0,2.355,95.301,7233.0,5592.0
Kyle,239417355,2022-02-13T00:50:20,Hoth Rebel Scout,7,8,1,224.0,1.5,29.786999999999995,2051.0,1852.0
Kyle,239417355,2022-02-13T00:50:20,Nute Gunray,7,13,7,299.0,1.635,89.39066666666668,6181.0,4603.0
Kyle,239417355,2022-02-13T00:50:20,General Veers,7,13,3,260.0,1.8599999999999999,40.19733333333333,5169.0,7444.0
Kyle,239417355,2022-02-13T00:50:20,Jedi Master Kenobi,7,13,7,582.0,2.1,103.01500000000001,9948.0,7367.0
Kyle,239417355,2022-02-13T00:50:20,Pao,7,11,1,219.0,1.5,43.858666666666664,3464.0,2368.0
Kyle,239417355,2022-02-13T00:50:20,Darth Talon,5,11,1,206.0,1.5,33.049,2176.0,1423.0
Kyle,239417355,2022-02-13T00:50:20,IG-88,7,13,5,249.0,1.875,100.08666666666667,5852.0,4416.0
Kyle,239417355,2022-02-13T00:50:20,Rey (Scavenger),7,13,7,260.0,2.295,91.35300000000001,7294.0,6058.0
Kyle,239417355,2022-02-13T00:50:20,Darth Nihilus,7,13,4,232.0,1.5,36.94233333333333,2957.0,7059.0
Kyle,239417355,2022-02-13T00:50:20,Emperor Palpatine,7,13,7,265.0,1.5,46.56233333333333,5181.0,10336.0
Kyle,239417355,2022-02-13T00:50:20,Captain Han Solo,7,13,3,242.0,1.545,58.635999999999996,3878.0,3878.0
Kyle,239417355,2022-02-13T00:50:20,Mon Mothma,7,13,5,227.0,1.5,44.52733333333333,5175.0,7247.0
Kyle,239417355,2022-02-13T00:50:20,Plo Koon,7,12,1,194.0,1.5,24.792,2725.0,4062.0
Kyle,239417355,2022-02-13T00:50:20,Old Daka,7,13,5,240.0,1.5,41.91666666666667,4570.0,6252.0
Kyle,239417355,2022-02-13T00:50:20,Grand Moff Tarkin,7,13,7,218.0,1.5,44.666666666666664,6297.0,9673.0
Kyle,239417355,2022-02-13T00:50:20,Logray,7,11,1,173.0,1.5,31.851666666666667,2115.0,3132.0
Kyle,239417355,2022-02-13T00:50:20,Geonosian Soldier,7,12,1,215.0,1.8599999999999999,78.252,3179.0,1966.0
Kyle,239417355,2022-02-13T00:50:20,Cara Dune,7,8,1,224.0,1.8599999999999999,36.744,2194.0,1469.0
Kyle,239417355,2022-02-13T00:50:20,Lord Vader,7,13,7,575.0,1.92,88.21966666666667,9635.0,6746.0
Kyle,239417355,2022-02-13T00:50:20,Resistance Trooper,7,13,5,186.0,2.295,88.211,6725.0,5206.0
Kyle,239417355,2022-02-13T00:50:20,HK-47,7,13,4,222.0,1.8,55.315000000000005,6624.0,5721.0
Kyle,239417355,2022-02-13T00:50:20,Tusken Raider,7,13,5,218.0,1.8599999999999999,57.174,8167.0,5356.0
Kyle,239417355,2022-02-13T00:50:20,Dash Rendar,4,7,1,243.0,1.8,40.647999999999996,1213.0,1214.0
Kyle,239417355,2022-02-13T00:50:20,Cassian Andor,7,11,1,214.0,1.5,45.74066666666666,2282.0,3573.0
Kyle,239417355,2022-02-13T00:50:20,Darth Traya,7,13,4,269.0,1.5,29.583333333333332,3844.0,7487.0
Kyle,239417355,2022-02-13T00:50:20,Baze Malbus,7,12,1,154.0,1.5,34.15266666666666,2781.0,1950.0
Kyle,239417355,2022-02-13T00:50:20,Resistance Hero Finn,7,13,6,347.0,1.92,63.69766666666666,6136.0,10164.0
Kyle,239417355,2022-02-13T00:50:20,Zaalbar,7,11,1,180.0,1.5,58.315666666666665,3042.0,2334.0
Kyle,239417355,2022-02-13T00:50:20,Clone Wars Chewbacca,7,9,1,188.0,1.5,30.059,2363.0,1775.0
Kyle,239417355,2022-02-13T00:50:20,Commander Luke Skywalker,7,13,3,286.0,1.545,75.33666666666667,7536.0,4930.0
Kyle,239417355,2022-02-13T00:50:20,B2 Super Battle Droid,7,13,3,205.0,1.5,45.620000000000005,4160.0,3514.0
Kyle,239417355,2022-02-13T00:50:20,Darth Sidious,7,13,7,271.0,2.295,95.60566666666665,6954.0,5908.0
Kyle,239417355,2022-02-13T00:50:20,Obi-Wan Kenobi (Old Ben),7,13,5,264.0,1.5,40.91666666666667,4020.0,4761.0
Kyle,239417355,2022-02-13T00:50:20,Kylo Ren (Unmasked),7,13,7,205.0,1.5,47.0,5379.0,4955.0
Kyle,239417355,2022-02-13T00:50:20,Vandor Chewbacca,7,11,1,213.0,1.5,49.18966666666667,2687.0,2098.0
Kyle,239417355,2022-02-13T00:50:20,Young Lando Calrissian,7,11,1,201.0,1.5,57.61966666666667,3402.0,2298.0
Kyle,239417355,2022-02-13T00:50:20,Han Solo,7,13,6,293.0,2.325,90.68666666666667,7772.0,5694.0
Kyle,239417355,2022-02-13T00:50:20,The Armorer,7,13,4,330.0,1.5,41.59033333333334,4553.0,3027.0
Kyle,239417355,2022-02-13T00:50:20,Veteran Smuggler Han Solo,7,13,3,248.0,1.845,64.761,5117.0,3810.0
Kyle,239417355,2022-02-13T00:50:20,Wrecker,7,13,5,248.0,1.5,45.58533333333333,5473.0,3653.0
Kyle,239417355,2022-02-13T00:50:20,The Mandalorian,7,13,4,272.0,1.56,80.35766666666667,5598.0,3412.0
Kyle,239417355,2022-02-13T00:50:20,Ugnaught,7,5,1,106.0,1.5,14.583333333333334,614.0,1097.0
Kyle,239417355,2022-02-13T00:50:20,Sith Trooper,7,13,5,241.0,2.16,49.49433333333333,8229.0,5334.0
Kyle,239417355,2022-02-13T00:50:20,Wampa,7,13,3,232.0,2.16,51.73466666666666,6070.0,3735.0
Kyle,239417355,2022-02-13T00:50:20,Veteran Smuggler Chewbacca,7,13,3,208.0,1.8599999999999999,57.88166666666667,6661.0,3882.0
Kyle,239417355,2022-02-13T00:50:20,Dark Trooper,7,13,5,262.0,1.5,60.622,8668.0,7481.0
Kyle,239417355,2022-02-13T00:50:20,Darth Revan,7,13,5,341.0,1.5,59.117333333333335,4695.0,8251.0
Kyle,239417355,2022-02-13T00:50:20,R2-D2,7,13,7,310.0,1.5,81.172,6053.0,9561.0
Kyle,239417355,2022-02-13T00:50:20,Mob Enforcer,7,1,1,100.0,1.5,10.333333333333334,59.0,45.0
Kyle,239417355,2022-02-13T00:50:20,The Mandalorian (Beskar Armor),7,13,3,254.0,1.5,57.974000000000004,5744.0,3360.0
Kyle,239417355,2022-02-13T00:50:20,Gar Saxon,7,11,1,167.0,1.5,37.13966666666667,2834.0,2049.0
Kyle,239417355,2022-02-13T00:50:20,Coruscant Underworld Police,7,8,1,194.0,1.5,50.732666666666674,1875.0,1714.0
Kyle,239417355,2022-02-13T00:50:20,Enfys Nest,7,13,4,233.0,1.56,64.17033333333333,4959.0,3721.0
Kyle,239417355,2022-02-13T00:50:20,Mother Talzin,7,12,1,208.0,1.8,31.75,2363.0,5205.0
Kyle,239417355,2022-02-13T00:50:20,Biggs Darklighter,7,13,3,228.0,1.905,63.83333333333333,3648.0,4081.0
Kyle,239417355,2022-02-13T00:50:20,"CC-2224 ""Cody""",7,13,5,241.0,1.575,93.83733333333333,5207.0,5204.0
Kyle,239417355,2022-02-13T00:50:20,C-3PO,7,13,5,254.0,1.5,35.39533333333333,4019.0,6214.0
Kyle,239417355,2022-02-13T00:50:20,Jedi Knight Revan,7,13,5,325.0,1.5,65.41666666666667,4738.0,7953.0
Kyle,239417355,2022-02-13T00:50:20,Padmé Amidala,7,13,8,311.0,1.5,75.72433333333333,6526.0,5469.0
Kyle,239417355,2022-02-13T00:50:20,Nightsister Initiate,7,1,1,100.0,1.5,10.416666666666668,65.0,55.0
Kyle,239417355,2022-02-13T00:50:20,"CT-7567 ""Rex""",7,13,5,301.0,1.5,71.89733333333334,4881.0,5853.0
Kyle,239417355,2022-02-13T00:50:20,Moff Gideon,7,13,3,351.0,1.5,58.068,6028.0,5698.0
Kyle,239417355,2022-02-13T00:50:20,Jawa Engineer,7,9,1,247.0,1.5,24.712,2048.0,2639.0
Kyle,239417355,2022-02-13T00:50:20,Zam Wesell,7,13,7,304.0,1.635,92.61566666666667,7213.0,5584.0
Kyle,239417355,2022-02-13T00:50:20,Jedi Knight Luke Skywalker,7,13,7,221.0,2.2199999999999998,77.61033333333333,11064.0,7915.0
Kyle,239417355,2022-02-13T00:50:20,Sun Fac,7,12,1,177.0,1.5,37.74133333333334,2691.0,2179.0
Kyle,239417355,2022-02-13T00:50:20,Lobot,7,1,1,80.0,1.5,10.333333333333334,51.0,69.0
Kyle,239417355,2022-02-13T00:50:20,Echo,7,13,5,334.0,1.5,41.69733333333333,4176.0,6726.0
Kyle,239417355,2022-02-13T00:50:20,Embo,7,13,5,223.0,1.875,92.92266666666666,6361.0,4672.0
Kyle,239417355,2022-02-13T00:50:20,Ima-Gun Di,7,10,1,184.0,1.8599999999999999,35.80166666666666,2168.0,1940.0
Kyle,239417355,2022-02-13T00:50:20,Eeth Koth,7,1,1,100.0,1.5,10.375,59.0,69.0
Kyle,239417355,2022-02-13T00:50:20,Fennec Shand,5,11,1,233.0,1.5,29.622666666666664,1933.0,3013.0
Kyle,239417355,2022-02-13T00:50:20,T3-M4,7,11,1,203.0,1.5,33.77166666666667,2181.0,4473.0
Kyle,239417355,2022-02-13T00:50:20,Hoth Rebel Soldier,7,7,1,177.0,1.5,39.763666666666666,2106.0,2319.0
Kyle,239417355,2022-02-13T00:50:20,Asajj Ventress,7,13,5,211.0,1.935,70.17333333333333,5201.0,5762.0
Kyle,239417355,2022-02-13T00:50:20,General Grievous,7,13,7,216.0,2.0549999999999997,89.831,6451.0,5571.0
Kyle,239417355,2022-02-13T00:50:20,Chirrut Îmwe,7,12,1,239.0,1.5,50.81366666666667,3322.0,1723.0
Kyle,239417355,2022-02-13T00:50:20,Juhani,7,7,1,177.0,1.5,28.200666666666667,2116.0,1358.0
Kyle,239417355,2022-02-13T00:50:20,Kanan Jarrus,7,8,1,159.0,1.5,35.260000000000005,1905.0,1418.0
Kyle,239417355,2022-02-13T00:50:20,Rose Tico,7,13,5,246.0,1.575,76.012,5754.0,5754.0
Kyle,239417355,2022-02-13T00:50:20,Jedi Consular,7,9,1,172.0,1.5,32.623999999999995,1721.0,2375.0
Kyle,239417355,2022-02-13T00:50:20,Ahsoka Tano,7,13,7,205.0,1.635,97.66766666666666,10143.0,7605.0
Kyle,239417355,2022-02-13T00:50:20,Director Krennic,7,13,4,241.0,1.5,51.965666666666664,4381.0,7864.0
Kyle,239417355,2022-02-13T00:50:20,Sith Eternal Emperor,7,13,7,487.0,1.5,64.08633333333333,8215.0,12069.0
Kyle,239417355,2022-02-13T00:50:20,Stormtrooper Han,7,11,1,195.0,1.5,41.16066666666667,2408.0,1976.0
Kyle,239417355,2022-02-13T00:50:20,Hera Syndulla,7,9,1,214.0,1.5,28.773,2163.0,2879.0
Kyle,239417355,2022-02-13T00:50:20,Bastila Shan (Fallen),7,13,5,299.0,1.5,49.138666666666666,4551.0,9432.0
Kyle,239417355,2022-02-13T00:50:20,Bossk,7,13,5,302.0,1.5,64.64566666666667,4835.0,4294.0
Kyle,239417355,2022-02-13T00:50:20,First Order Executioner,7,13,5,216.0,1.8599999999999999,59.62500000000001,6410.0,4727.0
Kyle,239417355,2022-02-13T00:50:20,Darth Vader,7,13,7,263.0,2.2199999999999998,73.24966666666667,7020.0,7220.0
Kyle,239417355,2022-02-13T00:50:20,Count Dooku,7,13,8,300.0,2.04,77.01566666666668,6207.0,8289.0
Kyle,239417355,2022-02-13T00:50:20,Mission Vao,7,11,1,199.0,2.16,59.095666666666666,2815.0,1788.0
Kyle,239417355,2022-02-13T00:50:20,Geonosian Brood Alpha,7,13,4,277.0,1.5,63.67233333333333,4225.0,4228.0
Kyle,239417355,2022-02-13T00:50:20,Darth Maul,7,13,5,204.0,2.235,84.38033333333334,6704.0,4094.0
Kyle,239417355,2022-02-13T00:50:20,Jolee Bindo,7,13,4,240.0,1.5,62.38866666666666,3926.0,5345.0
Kyle,239417355,2022-02-13T00:50:20,Chief Nebit,7,10,1,198.0,1.5,25.781333333333333,2157.0,1721.0
Kyle,239417355,2022-02-13T00:50:20,Tusken Shaman,7,11,1,210.0,1.5,26.22766666666667,2446.0,3509.0
Kyle,239417355,2022-02-13T00:50:20,Imperial Super Commando,7,11,1,193.0,1.5,50.33800000000001,2753.0,1928.0
Kyle,239417355,2022-02-13T00:50:20,First Order TIE Pilot,7,13,3,190.0,1.545,87.15533333333333,6588.0,3930.0
Kyle,239417355,2022-02-13T00:50:20,Darth Sion,7,13,4,274.0,1.5,43.21333333333334,4697.0,3701.0
Kyle,239417355,2022-02-13T00:50:20,Iden Versio,3,6,1,118.0,1.5,18.833333333333336,700.0,757.0
Kyle,239417355,2022-02-13T00:50:20,First Order Stormtrooper,7,13,5,198.0,1.5,39.39833333333333,4688.0,3677.0
Kyle,239417355,2022-02-13T00:50:20,Greedo,7,9,1,194.0,1.5,63.92066666666667,2487.0,1705.0
Kyle,239417355,2022-02-13T00:50:20,Rebel Officer Leia Organa,7,13,3,279.0,1.905,61.32033333333333,4633.0,3505.0
Kyle,239417355,2022-02-13T00:50:20,Bodhi Rook,7,8,1,220.0,1.5,24.072666666666667,1850.0,2454.0
Kyle,239417355,2022-02-13T00:50:20,Chewbacca,7,13,6,257.0,1.5,67.45833333333333,7265.0,5248.0
Kyle,239417355,2022-02-13T00:50:20,Chopper,7,10,1,235.0,1.5,34.291666666666664,1850.0,2067.0
Kyle,239417355,2022-02-13T00:50:20,Boba Fett,7,13,8,265.0,1.98,96.282,9724.0,7646.0
Kyle,239417355,2022-02-13T00:50:20,Wat Tambor,7,13,7,316.0,1.5,38.23433333333334,4904.0,7573.0
Kyle,239417355,2022-02-13T00:50:20,Wedge Antilles,7,13,3,211.0,2.205,78.30833333333332,4892.0,4124.0
Kyle,239417355,2022-02-13T00:50:20,"Mara Jade, The Emperor's Hand",3,11,1,283.0,1.5,27.748000000000005,1435.0,2413.0
Kyle,239417355,2022-02-13T00:50:20,Death Trooper,7,13,1,277.0,1.5,80.46566666666666,3988.0,2765.0
Kyle,239417355,2022-02-13T00:50:20,Carth Onasi,7,11,1,256.0,1.8599999999999999,45.008,2349.0,1695.0
Kyle,239417355,2022-02-13T00:50:20,ARC Trooper,7,13,8,290.0,1.5,57.18299999999999,11772.0,9041.0
Kyle,239417355,2022-02-13T00:50:20,Wicket,7,11,1,248.0,1.8599999999999999,54.45833333333333,2924.0,1695.0
Kyle,239417355,2022-02-13T00:50:20,Mace Windu,7,13,3,192.0,1.5,34.244,3885.0,6529.0
Kyle,239417355,2022-02-13T00:50:20,Dathcha,7,10,1,196.0,1.5,32.593333333333334,2122.0,2644.0
